Rank,Company,Growth,Revenue,Industry,State,Metro,Employees,URL,YrsOnList
440,Mercury Solar Systems,794.4321%,$55027903,Energy,New York,New York City,260,http://www.inc.com/profile/mercury-solar-systems,2
441,oDesk,792.3971%,$11517000,Human Resources,California,San Francisco,48,http://www.inc.com/profile/odesk,3
442,FranNet,791.9783%,$11480876,Business Products & Services,Kentucky,"Louisville/Jefferson, KY-IN",12,http://www.inc.com/profile/frannet,2
443,Celestech,787.0555%,$6236000,Engineering,Arizona,Phoenix,20,http://www.inc.com/profile/celestech,1
444,Tower Wireless,781.2105%,$19510000,Retail,Ohio,"Columbus, OH",126,http://www.inc.com/profile/tower-wireless,1
445,Bluemile,780.1537%,$33426565,Telecommunications,Ohio,"Columbus, OH",60,http://www.inc.com/profile/bluemile,2
446,Maxsys Solutions,777.1004%,$8506804,IT Services,Texas,Dallas,106,http://www.inc.com/profile/maxsys-solutions,1
447,Albeo Technologies,775.995%,$7043000,Manufacturing,Colorado,"Boulder, CO",18,http://www.inc.com/profile/albeo-technologies,1
448,Mono Machines,774.7798%,$6405304,Retail,New York,New York City,7,http://www.inc.com/profile/mono-machines,1
449,LogFire,774.7054%,$3817678,Software,Georgia,Atlanta,31,http://www.inc.com/profile/logfire,1
450,Group Excellence,773.3963%,$13017352,Education,Texas,Dallas,465,http://www.inc.com/profile/group-excellence,1
451,TRX,772.6892%,$31671356,Retail,California,San Francisco,123,http://www.inc.com/profile/trx,1
452,Trade the Markets,772.5621%,$4321870,Education,Texas,Austin,14,http://www.inc.com/profile/trade-the-markets,3
453,C&J Energy Services,771.3047%,$244157000,Energy,Texas,"Corpus Christi, TX",580,http://www.inc.com/profile/cj-energy-services,1
454,Blue Star Partners,766.7413%,$2693000,Business Products & Services,Illinois,Chicago,2,http://www.inc.com/profile/blue-star-partners,2
455,Acuity,766.1724%,$21491020,IT Services,District of Columbia,"Washington, DC",146,http://www.inc.com/profile/acuity,1
456,M9 Solutions,766.0238%,$4081397,IT Services,Georgia,Atlanta,30,http://www.inc.com/profile/m9-solutions,1
457,The Natural Baby Company,763.8554%,$3753754,Consumer Products & Services,Montana,"Bozeman, MT",15,http://www.inc.com/profile/the-natural-baby-company,1
458,One on One Marketing,763.0345%,$50864838,Education,Utah,"Provo-Orem, UT",130,http://www.inc.com/profile/one-on-one-marketing,3
459,TraderPlanet.com,762.5079%,$2024470,Media,Florida,Tampa,5,http://www.inc.com/profile/traderplanetcom,1
460,WAVSYS,760.1303%,$15195320,Telecommunications,New York,New York City,264,http://www.inc.com/profile/wavsys,1
461,LifeLock,759.8018%,$162279000,Security,Arizona,Phoenix,451,http://www.inc.com/profile/lifelock,2
462,Plan B Burger Bar,756.4046%,$8903936,Food & Beverage,Connecticut,"Hartford-West Hartford-East Hartford, CT",142,http://www.inc.com/profile/plan-b-burger-bar,2
463,Round Sky,756.2684%,$3723012,Advertising & Marketing,California,Los Angeles,5,http://www.inc.com/profile/round-sky,1
464,AA Metals,755.3452%,$65049000,Manufacturing,Florida,"Orlando, FL",23,http://www.inc.com/profile/aa-metals,1
465,Red Monkey Foods,753.4648%,$6276986,Food & Beverage,Missouri,,42,http://www.inc.com/profile/red-monkey-foods,1
466,IntegraCore,752.4293%,$38570233,Logistics & Transportation,Utah,,108,http://www.inc.com/profile/integracore,3
467,VariQ,750.9611%,$3193725,Government Services,District of Columbia,"Washington, DC",15,http://www.inc.com/profile/variq,2
468,Homeland HealthCare,750.1043%,$54347169,Insurance,Texas,Dallas,113,http://www.inc.com/profile/homeland-healthcare,2
469,Source Consulting,743.4706%,$2714651,Logistics & Transportation,California,Los Angeles,7,http://www.inc.com/profile/source-consulting,1
470,Alex and Ani,731.4554%,$4551021,Retail,Rhode Island,"Providence-New Bedford-Fall River, RI-MA",44,http://www.inc.com/profile/alex-and-ani,2
471,IPKeys Technologies,731.1983%,$12069000,Government Services,New Jersey,New York City,77,http://www.inc.com/profile/ipkeys-technologies,2
472,The1stMovement,730.0676%,$4914000,Advertising & Marketing,California,Los Angeles,35,http://www.inc.com/profile/the1stmovement,2
473,LocoX.com,729.2676%,$6199132,Retail,Alabama,"Huntsville, AL",40,http://www.inc.com/profile/locoxcom,1
474,G5 Search Marketing,727.8358%,$11093000,IT Services,Oregon,"Prineville, OR",97,http://www.inc.com/profile/g5-search-marketing,3
475,BrightStar Care,726.5625%,$99142249,Health,Illinois,Chicago,88,http://www.inc.com/profile/brightstar-care,5
476,Veteran Corps of America,726.3501%,$19020811,Government Services,Illinois,"St. Louis, MO-IL",18,http://www.inc.com/profile/veteran-corps-of-america,2
477,Vanguard Cleaning Systems of the Inland Northwest,725.8521%,$3986545,Business Products & Services,Washington,"Spokane, WA",9,http://www.inc.com/profile/vanguard-cleaning-systems-of-the-inland-northwest,1
478,FM Facility Maintenance,723.8701%,$304247000,Business Products & Services,Connecticut,"Hartford-West Hartford-East Hartford, CT",250,http://www.inc.com/profile/fm-facility-maintenance,3
479,IDC Technologies,722.7905%,$26309336,IT Services,California,"Phoenix Lake-Cedar Ridge, CA",550,http://www.inc.com/profile/idc-technologies,2
480,TrueCar,721.4686%,$38149000,Consumer Products & Services,California,Los Angeles,150,http://www.inc.com/profile/truecar,2
481,Levelwing,720.0763%,$44787534,Advertising & Marketing,South Carolina,"Charleston-North Charleston, SC",38,http://www.inc.com/profile/levelwing,2
482,ICS,719.1462%,$33153271,Government Services,Virginia,"Washington, DC",210,http://www.inc.com/profile/ics,3
483,Ayuda Management,716.7467%,$24369467,Government Services,Colorado,Denver,37,http://www.inc.com/profile/ayuda-management,2
484,Derflan,714.1232%,$4582610,Advertising & Marketing,Florida,Miami,48,http://www.inc.com/profile/derflan,1
485,Photon Machines,713.508%,$3592134,Engineering,Washington,Seattle,14,http://www.inc.com/profile/photon-machines,1
486,Broadgate,708.5706%,$3310579,IT Services,Michigan,Detroit,58,http://www.inc.com/profile/broadgate,1
487,HeadStream,708.2768%,$3770587,IT Services,Delaware,Philadelphia,55,http://www.inc.com/profile/headstream,1
488,Peeled Snacks,706.1304%,$2014262,Food & Beverage,New York,New York City,8,http://www.inc.com/profile/peeled-snacks,1
489,PeachMac,703.3981%,$18843454,Retail,Georgia,"Athens-Clarke County, GA",65,http://www.inc.com/profile/peachmac,1
490,Adept Consulting Services,698.3074%,$8411925,IT Services,Pennsylvania,Philadelphia,59,http://www.inc.com/profile/adept-consulting-services,2
491,Contact At Once!,693.1392%,$3633236,Software,Georgia,Atlanta,28,http://www.inc.com/profile/contact-at-once,1
492,Metova,689.2647%,$2775694,Software,Tennessee,"Nashville-Davidson--Murfreesboro--Franklin, TN",21,http://www.inc.com/profile/metova,1
493,ELECTRONIC PAYMENTS,688.9557%,$42691346,Financial Services,New York,New York City,29,http://www.inc.com/profile/electronic-payments,4
494,Stratus Building Solutions,688.8484%,$100011008,Business Products & Services,Missouri,"St. Louis, MO-IL",11,http://www.inc.com/profile/stratus-building-solutions,2
495,Digital Legal Tampa,688.7376%,$2664758,Business Products & Services,Florida,Tampa,14,http://www.inc.com/profile/digital-legal-tampa,1
496,Quality Electrodynamics,686.4345%,$17160000,Health,Ohio,Cleveland,60,http://www.inc.com/profile/quality-electrodynamics,2
497,The Bowen Consulting Group,685.623%,$3830360,Government Services,Virginia,"Washington, DC",38,http://www.inc.com/profile/the-bowen-consulting-group,1
498,Cable Links Consulting,685.6118%,$4184192,Government Services,California,"Fresno, CA",22,http://www.inc.com/profile/cable-links-consulting,2
499,US Lighting Tech,681.1268%,$26203476,Manufacturing,California,Los Angeles,25,http://www.inc.com/profile/us-lighting-tech,2
500,Paradigm Partners,680.7125%,$8298974,Business Products & Services,Texas,Houston,35,http://www.inc.com/profile/paradigm-partners,1
501,Dream Finders Homes,679.7927%,$14184429,Real Estate,Florida,"Jacksonville, FL",18,http://www.inc.com/profile/dream-finders-homes,1
502,PURE Solutions NA,677.6899%,$5091730,Travel & Hospitality,New York,"Buffalo-Niagara Falls, NY",30,http://www.inc.com/profile/pure-solutions-na,1
503,CSS Distribution Group,676.5654%,$16701748,Business Products & Services,Kentucky,Louisville-Jefferson County,12,http://www.inc.com/profile/css-distribution-group,2
504,SANpulse Technologies,670.9799%,$6137000,Software,New Jersey,New York City,52,http://www.inc.com/profile/sanpulse-technologies,1
505,Rise Interactive,669.922%,$4953047,Advertising & Marketing,Illinois,Chicago,24,http://www.inc.com/profile/rise-interactive,2
506,Ring2 Media,668.2692%,$2397000,Advertising & Marketing,Connecticut,"Bridgeport-Stamford-Norwalk, CT",10,http://www.inc.com/profile/ring2-media,1
507,Burry Foods,668.0167%,$47208284,Food & Beverage,Illinois,Chicago,20,http://www.inc.com/profile/burry-foods,4
508,Navitas Business Consulting,667.8571%,$2150000,IT Services,Virginia,"Washington, DC",50,http://www.inc.com/profile/navitas-business-consulting,1
509,GeBBS Healthcare Solutions,667%,$11893846,Health,California,Los Angeles,1400,http://www.inc.com/profile/gebbs-healthcare-solutons,3
510,Logical Solution Services,663.1615%,$9433516,Logistics & Transportation,New Jersey,New York City,7,http://www.inc.com/profile/logical-solution-services,3
511,Complete Nutrition,659.256%,$29281445,Health,Nebraska,"Omaha-Council Bluffs, NE-IA",40,http://www.inc.com/profile/complete-nutrition,2
512,BSP Software,657.0347%,$2961497,Software,Illinois,Chicago,28,http://www.inc.com/profile/bsp-software,1
513,Choicelunch,655.806%,$8370604,Food & Beverage,California,San Francisco,98,http://www.inc.com/profile/choicelunch,3
514,USI Wireless,650.4936%,$4970144,IT Services,Minnesota,Minneapolis,44,http://www.inc.com/profile/usi-wireless,1
515,TicketZoom,649.0427%,$23774834,Consumer Products & Services,California,San Francisco,4,http://www.inc.com/profile/ticketzoom,2
516,Three Wire Systems,648.7739%,$19930938,Government Services,Virginia,"Washington, DC",30,http://www.inc.com/profile/three-wire-systems,1
517,LinkedIn,648.3193%,$243099000,Media,California,San Jose,990,http://www.inc.com/profile/linkedin,1
518,MED Trends,644.6801%,$12256131,IT Services,Maryland,"Washington, DC",37,http://www.inc.com/profile/med-trends,3
519,Sunset Healthcare Solutions,643.8687%,$3186607,Health,Illinois,Chicago,44,http://www.inc.com/profile/sunset-healthcare-solutions,1
520,Service Tech,641.6966%,$5626266,Consumer Products & Services,Texas,Austin,35,http://www.inc.com/profile/service-tech,1
521,Modea,641.6955%,$5921497,Advertising & Marketing,Virginia,"Blacksburg-Christiansburg-Radford, VA",73,http://www.inc.com/profile/modea,2
522,Butterfly Effects,641.6143%,$3110983,Health,Florida,Miami,150,http://www.inc.com/profile/butterfly-effects,1
523,Web2Carz.com,640.7281%,$3563754,Advertising & Marketing,Illinois,Chicago,2,http://www.inc.com/profile/web2carzcom,1
524,Berkeley Bionics,640.3372%,$3974500,Health,California,San Francisco,25,http://www.inc.com/profile/berkeley-bionics,1
525,QuoteWizard,640.22%,$19985000,Insurance,Washington,Seattle,45,http://www.inc.com/profile/quotewizard,2
526,ion interactive,640.0977%,$4416755,Software,Florida,Miami,28,http://www.inc.com/profile/ion-interactive,2
527,Elite Merchant Solutions,639.2593%,$9980000,Financial Services,California,Los Angeles,32,http://www.inc.com/profile/elite-merchant-solutions,3
528,Virtualosity Solutions,638.5965%,$3368000,IT Services,Washington,"Portland, OR",50,http://www.inc.com/profile/virtualosity-solutions,2
529,Hightail,637.2247%,$24439000,Software,California,San Jose,134,http://www.inc.com/profile/hightail,2
530,Movoto,636.9128%,$3408347,Real Estate,California,San Francisco,49,http://www.inc.com/profile/movoto,1
531,3VR,635.1361%,$14361097,Security,California,San Francisco,70,http://www.inc.com/profile/3vr,1
532,Lightning Quick Gas N Go,634.5246%,$11947550,Retail,Michigan,"Adrian, MI",36,http://www.inc.com/profile/lightning-quick-gas-n-go,1
533,Pursuant,630.208%,$14203086,Business Products & Services,Texas,Dallas,134,http://www.inc.com/profile/pursuant,3
534,Mango Languages,628.6887%,$3811013,Education,Michigan,Detroit,32,http://www.inc.com/profile/mango-languages,1
535,e-Solutions,625.1286%,$20633615,IT Services,California,San Jose,62,http://www.inc.com/profile/e-solutions,2
536,Analytical Research,623.134%,$6797337,Government Services,Maryland,"Washington, DC",30,http://www.inc.com/profile/analytical-research,1
537,StoreBoard Media,622.8645%,$7566946,Advertising & Marketing,New York,New York City,9,http://www.inc.com/profile/storeboard-media,3
538,Forensic Fluids Laboratories,622.7464%,$4251541,Health,Michigan,"Kalamazoo-Portage, MI",26,http://www.inc.com/profile/forensic-fluids-laboratories,2
539,GyanSys,622.1412%,$8756078,IT Services,Indiana,"Indianapolis, IN",50,http://www.inc.com/profile/gyansys,3
540,FriendFinder Networks,619.7325%,$345997000,Media,Florida,Miami,416,http://www.inc.com/profile/friendfinder-networks,3
541,Blue Fountain Media,619.6546%,$5953731,Advertising & Marketing,New York,New York City,68,http://www.inc.com/profile/blue-fountain-media,1
542,One Click Ventures,619.3973%,$3429921,Media,Indiana,"Indianapolis, IN",40,http://www.inc.com/profile/one-click-ventures,1
543,Third Sun Solar,619.2848%,$14700074,Energy,Ohio,"Athens, OH",27,http://www.inc.com/profile/third-sun-solar,3
544,Cheap Ink,616.9501%,$2160099,Business Products & Services,Illinois,Chicago,3,http://www.inc.com/profile/cheap-ink,1
545,Vertek Solutions,616.9045%,$3498802,Human Resources,Tennessee,"Nashville-Davidson--Murfreesboro--Franklin, TN",26,http://www.inc.com/profile/vertek-solutions,1
546,VERGO Interactive,616.6362%,$2506987,Advertising & Marketing,Arizona,Phoenix,26,http://www.inc.com/profile/vergo-interactive,1
547,Prive Jets,615.0391%,$7322000,Travel & Hospitality,Florida,Miami,10,http://www.inc.com/profile/prive-jets,1
548,Brian Taylor International,613.9214%,$6718000,Environmental Services,Georgia,Atlanta,11,http://www.inc.com/profile/brian-taylor-international,4
549,Mindseeker,612.9255%,$4229901,IT Services,Virginia,"Washington, DC",85,http://www.inc.com/profile/mindseeker,1
550,YETI Coolers,612.6136%,$13031949,Consumer Products & Services,Texas,Austin,24,http://www.inc.com/profile/yeti-coolers,2
551,Concert Hot Spot,612.3611%,$1963552,Media,Illinois,Chicago,8,http://www.inc.com/profile/concert-hot-spot,1
552,Arc Aspicio,611.0259%,$7677338,Government Services,Virginia,"Washington, DC",22,http://www.inc.com/profile/arc-aspicio,3
553,Cellit,610.3333%,$3973924,Advertising & Marketing,Illinois,Chicago,22,http://www.inc.com/profile/cellit,2
554,Radius Financial Group,606.0308%,$16382689,Financial Services,Massachusetts,Boston,69,http://www.inc.com/profile/radius-financial-group,3
555,Archimedes Global,605.1368%,$17134783,Government Services,Florida,Tampa,85,http://www.inc.com/profile/archimedes-global,2
556,Travelers Haven,603.1323%,$10707130,Business Products & Services,Colorado,Denver,30,http://www.inc.com/profile/travelers-haven,2
557,Carney,602.0851%,$26877586,Government Services,Virginia,"Washington, DC",100,http://www.inc.com/profile/carney,1
558,Provenance Consulting,601.4641%,$5155291,Engineering,Texas,"Borger, TX",51,http://www.inc.com/profile/provenance-consulting,1
559,K3 Enterprises,598.7626%,$10739513,Government Services,North Carolina,"Fayetteville, NC",39,http://www.inc.com/profile/k3-enterprises,1
560,4moms,595.5483%,$3362079,Consumer Products & Services,Pennsylvania,"Pittsburgh, PA",19,http://www.inc.com/profile/4moms,1
561,Aegis Mobile,594.7102%,$8346089,IT Services,Maine,Baltimore,36,http://www.inc.com/profile/aegis-mobile,1
562,Collective,591.6588%,$100758190,Advertising & Marketing,New York,New York City,182,http://www.inc.com/profile/collective,1
563,Magellan Hill Technologies,589.3854%,$7968364,Telecommunications,New Jersey,Philadelphia,13,http://www.inc.com/profile/magellan-hill-technologies,1
564,Naztec International Group,589.2399%,$5189887,Government Services,Florida,Miami,18,http://www.inc.com/profile/naztec-international-group,1
565,Spellbinders Paper Arts,588.2255%,$9535654,Consumer Products & Services,Arizona,Phoenix,13,http://www.inc.com/profile/spellbinders-paper-arts,2
566,Usablenet,586.4201%,$22089000,IT Services,New York,New York City,150,http://www.inc.com/profile/usablenet,2
567,Sena Cases,582.5935%,$14130061,Retail,California,Los Angeles,20,http://www.inc.com/profile/sena-cases,4
568,CHR Solutions,578.009%,$52625089,Telecommunications,Texas,Houston,465,http://www.inc.com/profile/chr-solutions,2
569,Digital Management,575.8919%,$57196489,IT Services,Maryland,"Washington, DC",400,http://www.inc.com/profile/digital-management,5
570,nTech Solutions,575.825%,$3205100,IT Services,Maryland,Baltimore,10,http://www.inc.com/profile/ntech-solutions,2
571,TopSource Staffing,575.0661%,$7659050,Human Resources,Florida,Miami,26,http://www.inc.com/profile/topsource-staffing,1
572,WTP Advisors,571.7531%,$11828060,Business Products & Services,New York,New York City,69,http://www.inc.com/profile/wtp-advisors,1
573,Alliance Security,571.5233%,$12208025,Security,Rhode Island,"Providence-New Bedford-Fall River, RI-MA",196,http://www.inc.com/profile/alliance-security,1
574,ARRYVE,571.3808%,$8258219,Business Products & Services,Washington,Seattle,38,http://www.inc.com/profile/arryve,1
575,R2 Logistics,570.5652%,$31854477,Logistics & Transportation,Florida,"Jacksonville, FL",31,http://www.inc.com/profile/r2-logistics,1
576,WaterFilters.net,565.6271%,$10271551,Retail,Minnesota,"Red Wing, MN",25,http://www.inc.com/profile/waterfiltersnet,3
577,PanTerra Networks,565.4947%,$3930698,Telecommunications,California,San Jose,90,http://www.inc.com/profile/panterra-networks,2
578,Ampirical Solutions,565.0462%,$22901890,Engineering,Louisiana,"New Orleans-Metairie-Kenner, LA",49,http://www.inc.com/profile/ampirical-solutions,1
579,Rebecca Minkoff,563.988%,$19862046,Retail,New York,New York City,30,http://www.inc.com/profile/rebecca-minkoff,1
580,Bevilacqua Research,563.7401%,$30767478,Government Services,Alabama,"Huntsville, AL",116,http://www.inc.com/profile/bevilacqua-research,5
581,Gay Ad Network,563.4587%,$2056377,Advertising & Marketing,Florida,Miami,3,http://www.inc.com/profile/gay-ad-network,1
582,Construction and Service Solutions,562.3153%,$5901574,Construction,New York,"Buffalo-Niagara Falls, NY",27,http://www.inc.com/profile/construction-and-service-solutions,2
583,Rally Point Management,562.1434%,$3661673,Government Services,Florida,"Fort Walton Beach-Crestview-Destin, FL",28,http://www.inc.com/profile/rally-point-management,1
584,Food Should Taste Good,561.9116%,$49353019,Food & Beverage,Massachusetts,Boston,42,http://www.inc.com/profile/food-should-taste-good,2
585,Cybernoor,560.3393%,$3931977,IT Services,California,San Francisco,25,http://www.inc.com/profile/cybernoor,1
586,Property Solutions International,559.553%,$11144216,Real Estate,Utah,"Provo-Orem, UT",88,http://www.inc.com/profile/property-solutions-international,3
587,e-Cycle,557.9809%,$6601246,Environmental Services,Ohio,"Columbus, OH",63,http://www.inc.com/profile/e-cycle,2
588,EKS Group,557.7697%,$12741000,Government Services,Florida,Tampa,160,http://www.inc.com/profile/eks-group,1
589,Culmen International,554.6466%,$19192306,Government Services,Virginia,"Washington, DC",43,http://www.inc.com/profile/culmen-international,3
590,National Positions,554.2169%,$10860000,Advertising & Marketing,California,Los Angeles,450,http://www.inc.com/profile/national-positions,3
591,PetFirst Healthcare,551.7121%,$3316100,Insurance,Indiana,Louisville-Jefferson County,32,http://www.inc.com/profile/petfirst-healthcare,1
592,Interim Solutions for Government,551.3689%,$13159195,Government Services,Oklahoma,"Oklahoma City, OK",195,http://www.inc.com/profile/interim-solutions-for-government,2
593,Webhead,550.6897%,$3177565,IT Services,Texas,"San Antonio, TX",35,http://www.inc.com/profile/webhead,1
594,Bikinis Sports Bar & Grill,550.2606%,$11230000,Food & Beverage,Texas,Austin,400,http://www.inc.com/profile/bikinis-sports-bar-grill,1
595,The Healthy Back Institute,544.0665%,$6262265,Health,Maryland,"Washington, DC",7,http://www.inc.com/profile/the-healthy-back-institute,1
596,Wyngate International,543.8632%,$3200000,Advertising & Marketing,Florida,Miami,27,http://www.inc.com/profile/wyngate-international,2
597,BancVue,543.7489%,$57149416,Financial Services,Texas,Austin,305,http://www.inc.com/profile/bancvue,3
598,JBL Resources,543.6786%,$5504006,Human Resources,Michigan,"Grand Rapids-Wyoming, MI",52,http://www.inc.com/profile/jbl-resources,1
599,Client Attraction,542.9245%,$2590452,Media,Connecticut,"Bridgeport-Stamford-Norwalk, CT",6,http://www.inc.com/profile/client-attraction,1
600,Warehouse Goods,542.3005%,$5896158,Consumer Products & Services,Florida,Miami,11,http://www.inc.com/profile/warehouse-goods,1
601,Consumer Recovery Associates,541.9179%,$7279972,Financial Services,Virginia,"Virginia Beach-Norfolk-Newport News, VA-NC",101,http://www.inc.com/profile/consumer-recovery-associates,1
602,National Petroleum ENGINEER'S ASSOCIATES,541.765%,$21040920,Energy,California,San Francisco,35,http://www.inc.com/profile/national-petroleum-engineers-associates,2
603,Customer Stream,541.3919%,$5253000,Advertising & Marketing,North Carolina,Charlotte,8,http://www.inc.com/profile/customer-stream,1
604,SAWTST,540.7942%,$3490938,Government Services,Georgia,Atlanta,41,http://www.inc.com/profile/sawtst,1
605,Vital Media,539.8068%,$2472559,Advertising & Marketing,North Carolina,Charlotte,13,http://www.inc.com/profile/vital-media,1
606,Vocalocity,538.8888%,$14242780,Telecommunications,Georgia,Atlanta,116,http://www.inc.com/profile/vocalocity,2
607,CPS Professional Services,536.0786%,$14636970,Government Services,Virginia,"Washington, DC",40,http://www.inc.com/profile/cps-professional-services,1
608,Strategic Communications,536.0418%,$22466795,IT Services,Kentucky,"Louisville/Jefferson, KY-IN",40,http://www.inc.com/profile/strategic-communications,1
609,PlaySpan,535.705%,$19677300,Business Products & Services,California,San Jose,122,http://www.inc.com/profile/playspan,2
610,Code42,535.6073%,$11460000,Software,Minnesota,Minneapolis,45,http://www.inc.com/profile/code42,1
611,Eco-Products,531.8632%,$62185042,Manufacturing,Colorado,"Boulder, CO",50,http://www.inc.com/profile/eco-products,4
612,Black Star Networks,531.8522%,$6950362,Telecommunications,Arizona,Phoenix,28,http://www.inc.com/profile/black-star-networks,1
613,FitnessRepairParts.com,527.5289%,$3227990,Health,Missouri,"St. Louis, MO-IL",16,http://www.inc.com/profile/fitnessrepairpartscom,2
614,EdgeCore,527.2696%,$5506812,Advertising & Marketing,Iowa,"Waterloo-Cedar Falls, IA",17,http://www.inc.com/profile/edgecore,1
615,Remedy Roofing,525.1785%,$27313817,Construction,Texas,Houston,22,http://www.inc.com/profile/remedy-roofing,3
616,Zambezi,524.9858%,$7374539,Advertising & Marketing,California,Los Angeles,23,http://www.inc.com/profile/zambezi,1
617,Paragon Legal,523.6898%,$3464129,Business Products & Services,California,San Francisco,30,http://www.inc.com/profile/paragon-legal,1
618,CSG Global,521.3576%,$3753000,IT Services,Pennsylvania,Philadelphia,26,http://www.inc.com/profile/csg-global,1
619,CAMRIS International,521.0083%,$21648349,Government Services,Maryland,"Washington, DC",98,http://www.inc.com/profile/camris-international,1
620,Transcend United Technologies,520.8512%,$26155561,IT Services,Pennsylvania,Philadelphia,92,http://www.inc.com/profile/transcend-united-technologies,1
621,Bay Bridge Decision Technologies,519.798%,$6711383,Business Products & Services,Maryland,Baltimore,39,http://www.inc.com/profile/bay-bridge-decision-technologies,2
622,Cenergy,517.5672%,$15032351,Energy,West Virginia,"Huntington-Ashland, WV-KY-OH",55,http://www.inc.com/profile/cenergy,2
623,Computer Consultants International,517.2891%,$2200000,IT Services,Iowa,"Des Moines-West Des Moines, IA",40,http://www.inc.com/profile/computer-consultants-international,1
624,Pfister Energy,516.5991%,$11578645,Energy,New Jersey,New York City,30,http://www.inc.com/profile/pfister-energy,3
625,The Transition Companies,516.411%,$4019000,Business Products & Services,Texas,Dallas,53,http://www.inc.com/profile/the-transition-companies,1
626,Concepts & Strategies,514.6381%,$12452414,Government Services,District of Columbia,"Washington, DC",80,http://www.inc.com/profile/concepts-strategies,1
627,Pioneer Bank,514.3313%,$4966144,Financial Services,Texas,Austin,21,http://www.inc.com/profile/pioneer-bank,1
628,Stock USA,511.9694%,$18990072,Financial Services,New York,New York City,80,http://www.inc.com/profile/stock-usa,1
629,Namtek,511.1236%,$19000988,Security,New Hampshire,"Manchester-Nashua, NH",65,http://www.inc.com/profile/namtek,1
630,Lux Consulting,510.4043%,$9447679,Government Services,Maryland,"Washington, DC",41,http://www.inc.com/profile/lux-consulting,1
631,Horizontal Integration,508.6065%,$11276273,IT Services,Minnesota,Minneapolis,125,http://www.inc.com/profile/horizontal-integration,3
632,CreativeFeed,507.4817%,$5255075,Advertising & Marketing,New York,New York City,25,http://www.inc.com/profile/creativefeed,1
633,Ideal Image Development,507.2286%,$62229412,Consumer Products & Services,Florida,Tampa,378,http://www.inc.com/profile/ideal-image-development,3
634,Registered Agent Solutions,506.9603%,$5776957,Business Products & Services,Texas,Austin,23,http://www.inc.com/profile/registered-agent-solutions,1
635,Intrust Group,504.3174%,$5031541,IT Services,Ohio,Cincinnati,43,http://www.inc.com/profile/intrust-group,2
636,Bigcommerce,504.2277%,$8139775,Software,Texas,Austin,53,http://www.inc.com/profile/bigcommerce,2
637,AME International,503.1951%,$3180346,Manufacturing,Florida,Tampa,14,http://www.inc.com/profile/ame-international,1
638,Hardwire,502.8292%,$132090680,Government Services,Maryland,"Ocean Pines, MD",51,http://www.inc.com/profile/hardwire,4
639,DigiCert,502.691%,$18865794,Security,Utah,"Provo-Orem, UT",48,http://www.inc.com/profile/digicert,1
640,Creative Tent International,502.4357%,$25364115,Manufacturing,Arizona,"Lake Havasu City-Kingman, AZ",90,http://www.inc.com/profile/creative-tent-international,4
641,Elumicor,500.9708%,$5537417,Software,Texas,"San Antonio, TX",13,http://www.inc.com/profile/elumicor,1
642,Crumbs,500.2424%,$31077448,Food & Beverage,New York,New York City,435,http://www.inc.com/profile/crumbs,4
643,Mansfield-King,499.1785%,$6824254,Consumer Products & Services,Indiana,"Indianapolis, IN",45,http://www.inc.com/profile/mansfield-king,2
644,Insurance Care Direct,498.945%,$9583120,Insurance,Florida,Miami,65,http://www.inc.com/profile/insurance-care-direct,3
645,ITS Partners,498.684%,$12953631,IT Services,Michigan,"Grand Rapids-Wyoming, MI",40,http://www.inc.com/profile/its-partners,1
646,Mosquito Squad,497.6789%,$4256968,Consumer Products & Services,Virginia,"Richmond, VA",27,http://www.inc.com/profile/mosquito-squad,1
647,FunnelBox,497.5948%,$2691609,Media,Oregon,"Portland, OR",29,http://www.inc.com/profile/funnelbox,1
648,Fulcrum Microsystems,497.3643%,$13854837,Computer Hardware,California,Los Angeles,75,http://www.inc.com/profile/fulcrum-microsystems,2
649,VLink,495.2882%,$6595555,IT Services,Connecticut,"Hartford-West Hartford-East Hartford, CT",52,http://www.inc.com/profile/vlink,1
650,CTSIT,493.0688%,$18940667,IT Services,Delaware,Philadelphia,280,http://www.inc.com/profile/ctsit,3
651,Edbauer Construction,491.2101%,$10729813,Construction,New York,"Buffalo-Niagara Falls, NY",94,http://www.inc.com/profile/edbauer-construction,1
652,Coolerado,489.4455%,$2844605,Manufacturing,Colorado,Denver,38,http://www.inc.com/profile/coolerado,1
653,Morgan Borszcz Consulting,489.3348%,$24124185,Government Services,Virginia,"Washington, DC",136,http://www.inc.com/profile/morgan-borszcz-consulting,4
654,Interlex Communications,488.3276%,$40799004,Advertising & Marketing,Texas,"San Antonio, TX",40,http://www.inc.com/profile/interlex-communications,2
655,iContact,488.2487%,$38595000,Advertising & Marketing,North Carolina,"Durham-Chapel Hill, NC",242,http://www.inc.com/profile/icontact,4
656,American Support,485.8934%,$8437000,Business Products & Services,North Carolina,"Durham, NC",103,http://www.inc.com/profile/american-support,1
657,CAF Environmental Solutions,484.156%,$2018253,Business Products & Services,Washington,Seattle,10,http://www.inc.com/profile/caf-environmental-solutions,1
658,Goodman Networks,482.5949%,$593705000,Telecommunications,Texas,Dallas,1700,http://www.inc.com/profile/goodman-networks,5
659,Climate Pros,482.0877%,$8348552,Construction,Illinois,Chicago,36,http://www.inc.com/profile/climate-pros,2
